datetime,KQ.i@SHFE.rb.open,KQ.i@SHFE.rb.high,KQ.i@SHFE.rb.low,KQ.i@SHFE.rb.close,KQ.i@SHFE.rb.volume,KQ.i@SHFE.rb.open_oi,KQ.i@SHFE.rb.close_oi
2018-03-15 12:00:00.000000000,3707.323,3709.756,3695.281,3702.392,335386,3676514,3669158
2018-03-15 14:00:00.000000000,3702.392,3726.056,3699.452,3710.183,853856,3669158,3663832
2018-03-15 20:00:00.000000000,3702.224,3704.225,3673.062,3679.381,912842,3663832,3749100
2018-03-15 22:00:00.000000000,3679.381,3694.182,3674.316,3679.986,451390,3749100,3739648
2018-03-16 08:00:00.000000000,3679.028,3697.478,3672.709,3694.783,507436,3739648,3766620
2018-03-16 10:00:00.000000000,3694.783,3703.128,3685.97,3691.192,621084,3766620,3772898
2018-03-16 12:00:00.000000000,3690.881,3705.763,3690.881,3696.875,297828,3772898,3773242
2018-03-16 14:00:00.000000000,3696.875,3697.186,3675.018,3679.997,716844,3773242,3770066
2018-03-16 20:00:00.000000000,3671.88,3681.183,3661.178,3669.709,712020,3770066,3815522
2018-03-16 22:00:00.000000000,3669.709,3678.065,3664.771,3665.686,349634,3815522,3807896
2018-03-19 08:00:00.000000000,3655.076,3655.076,3588.253,3590.519,1878578,3807896,3935512
2018-03-19 10:00:00.000000000,3590.519,3619.467,3582.532,3607.151,1114976,3935512,3942686
2018-03-19 12:00:00.000000000,3607.788,3611.688,3601.441,3611.1,246904,3942686,3956956
2018-03-19 14:00:00.000000000,3611.1,3613.106,3586.084,3592.096,628488,3956956,3938722
2018-03-19 20:00:00.000000000,3582.027,3598.697,3578.978,3595.263,600978,3938722,3971064
2018-03-19 22:00:00.000000000,3595.263,3597.434,3580.408,3587.525,339342,3971064,3975034
2018-03-20 08:00:00.000000000,3584.722,3593.512,3542.256,3552.499,1051012,3975034,3972822
2018-03-20 10:00:00.000000000,3552.499,3555.657,3530.824,3550.639,991164,3972822,3978560
2018-03-20 12:00:00.000000000,3550.782,3566.428,3550.782,3561.436,438322,3978560,3964002
2018-03-20 14:00:00.000000000,3561.436,3585.866,3560.829,3577.269,898136,3964002,3943440
2018-03-20 20:00:00.000000000,3569.559,3588.797,3566.09,3576.098,703590,3943440,3978380
2018-03-20 22:00:00.000000000,3576.098,3593.449,3571.855,3585.075,544446,3978380,3978334
2018-03-21 08:00:00.000000000,3589.992,3597.925,3575.089,3581.208,571678,3978334,4015036
2018-03-21 10:00:00.000000000,3581.208,3589.484,3543.168,3546.446,889866,4015036,4069104
2018-03-21 12:00:00.000000000,3545.361,3553.282,3537.489,3539.409,575184,4069104,4092856
2018-03-21 14:00:00.000000000,3539.409,3556.506,3534.417,3536.992,921968,4092856,4042318
2018-03-21 20:00:00.000000000,3539.559,3561.777,3534.896,3552.271,667826,4042318,4043580
2018-03-21 22:00:00.000000000,3552.271,3552.669,3539.587,3547.063,434294,4043580,4047652
2018-03-22 08:00:00.000000000,3556.665,3574.492,3553.136,3561.123,699556,4047652,4054344
2018-03-22 10:00:00.000000000,3561.123,3566.052,3522.681,3549.757,1356238,4054344,4134146
2018-03-22 12:00:00.000000000,3550.729,3554.688,3543.426,3549.51,396906,4134146,4162040
2018-03-22 14:00:00.000000000,3549.51,3563.108,3535.53,3542.363,798824,4162040,4096688
2018-03-22 20:00:00.000000000,3518.642,3521.578,3506.77,3509.004,913266,4096688,4242022
2018-03-22 22:00:00.000000000,3509.004,3510.633,3456.871,3464.295,1626280,4242022,4292752
2018-03-23 08:00:00.000000000,3432.232,3443.063,3310.858,3375.158,3166334,4292752,4083710
2018-03-23 10:00:00.000000000,3375.158,3386.54,3341.402,3342.234,927404,4083710,4073774
2018-03-23 12:00:00.000000000,3341.269,3341.28,3301.01,3308.693,1004962,4073774,4074496
2018-03-23 14:00:00.000000000,3308.693,3333.192,3295.786,3316.132,1710828,4074496,3889652
2018-03-23 20:00:00.000000000,3317.044,3323.662,3278.606,3292.241,1274550,3889652,3955192
2018-03-23 22:00:00.000000000,3292.241,3315.949,3282.687,3298.345,924358,3955192,3899116
2018-03-26 08:00:00.000000000,3309.134,3329.182,3255.36,3271.997,1624276,3899116,4006700
2018-03-26 10:00:00.000000000,3271.997,3312.467,3269.599,3281.75,1067802,4006700,4019802
2018-03-26 12:00:00.000000000,3279.557,3287.388,3268.871,3271.313,398080,4019802,4040164
2018-03-26 14:00:00.000000000,3271.313,3278.99,3253.135,3275.226,835646,4040164,4051092
2018-03-26 20:00:00.000000000,3261.478,3284.889,3257.566,3284.889,876236,4051092,4025650
2018-03-26 22:00:00.000000000,3284.889,3285.96,3270.011,3272.982,417950,4025650,3993568
2018-03-27 08:00:00.000000000,3275.502,3318.916,3275.026,3315.919,1522478,3993568,3996442
2018-03-27 10:00:00.000000000,3315.919,3356.253,3312.439,3341.003,1427264,3996442,3978942
2018-03-27 12:00:00.000000000,3340.165,3344.017,3317.853,3319.827,578784,3978942,3968646
2018-03-27 14:00:00.000000000,3319.827,3329.068,3313.36,3323.719,666392,3968646,3943926
2018-03-27 20:00:00.000000000,3325.72,3347.723,3312.519,3316.973,1350254,3943926,3879996
2018-03-27 22:00:00.000000000,3316.973,3325.655,3305.82,3314.697,809058,3879996,3833468
2018-03-28 08:00:00.000000000,3310.457,3335.809,3271.634,3326.651,1637344,3833468,3811398
2018-03-28 10:00:00.000000000,3326.651,3356.529,3314.801,3324.228,1376842,3811398,3809858
2018-03-28 12:00:00.000000000,3323.799,3327.34,3307.16,3322.461,423902,3809858,3810092
2018-03-28 14:00:00.000000000,3322.461,3325.396,3293.513,3302.904,758988,3810092,3768798
2018-03-28 20:00:00.000000000,3308.924,3312.272,3288.931,3300.647,915520,3768798,3840814
2018-03-28 22:00:00.000000000,3300.647,3318.055,3298.36,3301.2,690224,3840814,3809498
2018-03-29 08:00:00.000000000,3305.073,3335.667,3304.023,3320.396,1020492,3809498,3737116
2018-03-29 10:00:00.000000000,3320.396,3351.852,3311.76,3342.503,1162966,3737116,3763432
2018-03-29 12:00:00.000000000,3344.878,3367.955,3341.856,3356.125,784944,3763432,3786510
2018-03-29 14:00:00.000000000,3356.125,3370.191,3347.087,3368.897,990884,3786510,3769056
2018-03-29 20:00:00.000000000,3370.485,3382.761,3361.72,3364.417,1185188,3769056,3772710
2018-03-29 22:00:00.000000000,3364.417,3379.585,3356.079,3376.409,569846,3772710,3744450
2018-03-30 08:00:00.000000000,3366.616,3374.83,3352.347,3360.75,816904,3744450,3746068
2018-03-30 10:00:00.000000000,3360.75,3397.744,3353.668,3394.411,940330,3746068,3736848
2018-03-30 12:00:00.000000000,3395.065,3443.914,3395.065,3433.333,1312006,3736848,3790664
2018-03-30 14:00:00.000000000,3433.333,3469.008,3427.257,3467.706,1380820,3790664,3740800
2018-03-30 20:00:00.000000000,3450.249,3473.122,3450.209,3472.241,997786,3740800,3733082
2018-03-30 22:00:00.000000000,3472.241,3489.235,3457.816,3487.072,958944,3733082,3686534
2018-04-02 08:00:00.000000000,3526.422,3529.171,3430.459,3445.645,2121472,3686534,3591286
2018-04-02 10:00:00.000000000,3445.645,3455.241,3427.902,3439.181,882964,3591286,3599010
2018-04-02 12:00:00.000000000,3438.954,3442.207,3418.659,3427.3,561618,3599010,3673110
2018-04-02 14:00:00.000000000,3427.3,3439.923,3417.288,3423.725,1038068,3673110,3628694
2018-04-02 20:00:00.000000000,3421.929,3445.079,3410.808,3434.247,1187842,3628694,3627366
2018-04-02 22:00:00.000000000,3434.247,3468.006,3431.299,3462.581,1142900,3627366,3592790
2018-04-03 08:00:00.000000000,3454.375,3464.141,3429.454,3462.094,1121808,3592790,3621082
2018-04-03 10:00:00.000000000,3462.094,3462.397,3422.515,3426.984,1212608,3621082,3673372
2018-04-03 12:00:00.000000000,3426.074,3427.495,3409.173,3420.841,767908,3673372,3639800
2018-04-03 14:00:00.000000000,3420.841,3431.089,3411.505,3423.168,881980,3639800,3586944
2018-04-03 20:00:00.000000000,3423.748,3430.183,3398.052,3402.854,897286,3586944,3627632
2018-04-03 22:00:00.000000000,3402.854,3413.048,3398.653,3410.278,528654,3627632,3610626
2018-04-04 08:00:00.000000000,3408.399,3428.82,3400.845,3411.845,784614,3610626,3609894
2018-04-04 10:00:00.000000000,3411.845,3439.221,3409.59,3430.011,926808,3609894,3635024
2018-04-04 12:00:00.000000000,3431.489,3432.175,3404.38,3407.346,670792,3635024,3608866
2018-04-04 14:00:00.000000000,3407.346,3407.346,3374.765,3386.294,1536206,3608866,3564364
2018-04-04 20:00:00.000000000,3386.294,3386.294,3386.294,3386.294,0,3564364,3564364
2018-04-04 22:00:00.000000000,3386.294,3386.294,3386.294,3386.294,0,3564364,3564364
2018-04-09 08:00:00.000000000,3376.245,3427.195,3372.469,3401.636,1693776,3564364,3544018
2018-04-09 10:00:00.000000000,3401.636,3412.432,3379.476,3412.195,1059502,3544018,3588598
2018-04-09 12:00:00.000000000,3414.016,3440.576,3413.761,3428.507,789992,3588598,3624630
2018-04-09 14:00:00.000000000,3428.507,3464.601,3427.516,3460.299,1332336,3624630,3668480
2018-04-09 20:00:00.000000000,3454.68,3459.445,3442.091,3447.195,792162,3668480,3737984
2018-04-09 22:00:00.000000000,3447.195,3473.731,3445.679,3473.573,568426,3737984,3698946
2018-04-10 08:00:00.000000000,3471.8,3481.398,3446.391,3447.892,1120154,3698946,3683548
2018-04-10 10:00:00.000000000,3447.892,3475.289,3439.249,3465.153,1089098,3683548,3683778
2018-04-10 12:00:00.000000000,3469.444,3488.243,3462.904,3483.633,529012,3683778,3715270
2018-04-10 14:00:00.000000000,3483.633,3485.37,3454.529,3465.974,973720,3715270,3684714
2018-04-10 20:00:00.000000000,3467.245,3492.193,3464.249,3482.831,940884,3684714,3703426
2018-04-10 22:00:00.000000000,3482.831,3492.537,3477.749,3487.49,606374,3703426,3659782
2018-04-11 08:00:00.000000000,3488.906,3502.535,3452.598,3456.484,1305440,3659782,3677294
2018-04-11 10:00:00.000000000,3456.484,3468.227,3434.058,3435.877,1267678,3677294,3670228
2018-04-11 12:00:00.000000000,3435.793,3447.456,3430.808,3439.505,579318,3670228,3667652
2018-04-11 14:00:00.000000000,3439.505,3457.067,3433.597,3439.273,950466,3667652,3605306
2018-04-11 20:00:00.000000000,3435.916,3445.003,3411.405,3429.979,1220580,3605306,3609688
2018-04-11 22:00:00.000000000,3429.979,3471.68,3427.565,3455.881,744408,3609688,3534902
2018-04-12 08:00:00.000000000,3452.97,3453.984,3415.727,3425.463,973124,3534902,3567642
2018-04-12 10:00:00.000000000,3425.463,3441.736,3418.957,3426.873,886166,3567642,3578308
2018-04-12 12:00:00.000000000,3428.316,3456.474,3422.141,3444.232,829112,3578308,3598192
2018-04-12 14:00:00.000000000,3444.232,3458.911,3438.5,3442.225,805906,3598192,3565282
2018-04-12 20:00:00.000000000,3429.157,3439.131,3414.028,3426.51,1021564,3565282,3620978
2018-04-12 22:00:00.000000000,3426.51,3437.454,3419.146,3423.867,571626,3620978,3598388
2018-04-13 08:00:00.000000000,3425.437,3461.628,3424.604,3453.824,1030476,3598388,3619270
2018-04-13 10:00:00.000000000,3453.824,3473.28,3444.285,3471.448,1144160,3619270,3646672
2018-04-13 12:00:00.000000000,3471.654,3490.129,3471.654,3481.019,703178,3646672,3673176
2018-04-13 14:00:00.000000000,3481.019,3502.53,3470.247,3486.791,1455788,3673176,3675598
2018-04-13 20:00:00.000000000,3484.081,3489.804,3474.006,3482.478,595336,3675598,3647228
2018-04-13 22:00:00.000000000,3482.478,3490.509,3467.187,3468.959,534482,3647228,3568548
2018-04-16 08:00:00.000000000,3466.135,3466.135,3426.58,3438.594,1560984,3568548,3520086
2018-04-16 10:00:00.000000000,3438.594,3440.212,3392.976,3405.419,1551596,3520086,3594066
2018-04-16 12:00:00.000000000,3405.606,3419.125,3400.41,3417.325,356688,3594066,3583466
2018-04-16 14:00:00.000000000,3417.325,3421.881,3391.738,3395.002,809186,3583466,3559044
2018-04-16 20:00:00.000000000,3399.249,3401.774,3379.206,3392.661,1048194,3559044,3695996
2018-04-16 22:00:00.000000000,3392.661,3412.251,3390.864,3396.641,608306,3695996,3672374
2018-04-17 08:00:00.000000000,3388.917,3421.434,3383.88,3420.366,930784,3672374,3698680
2018-04-17 10:00:00.000000000,3420.366,3463.717,3413.834,3448.425,1764118,3698680,3658128
2018-04-17 12:00:00.000000000,3446.423,3449.64,3436.955,3442.621,371746,3658128,3657996
2018-04-17 14:00:00.000000000,3442.621,3457.46,3414.946,3416.275,1316148,3657996,3577544
2018-04-17 20:00:00.000000000,3444.911,3475.32,3439.623,3463.37,1573690,3577544,3621502
2018-04-17 22:00:00.000000000,3463.37,3471.991,3448.337,3467.354,846830,3621502,3580406
2018-04-18 08:00:00.000000000,3471.503,3515.282,3470.58,3494.617,1571634,3580406,3540726
2018-04-18 10:00:00.000000000,3494.617,3497.679,3455.309,3464.929,1240220,3540726,3504126
2018-04-18 12:00:00.000000000,3468.666,3487.801,3468.666,3476.57,540778,3504126,3516168
2018-04-18 14:00:00.000000000,3476.57,3484.228,3465.179,3471.231,915258,3516168,3489082
2018-04-18 20:00:00.000000000,3507.782,3527.218,3490.502,3505.836,1576724,3489082,3471050
2018-04-18 22:00:00.000000000,3505.836,3514.203,3496.529,3506.908,779946,3471050,3408296
2018-04-19 08:00:00.000000000,3507.946,3523.023,3496.104,3509.382,874310,3408296,3447700
2018-04-19 10:00:00.000000000,3509.382,3513.486,3485.567,3513.486,1019756,3447700,3427998
2018-04-19 12:00:00.000000000,3515.253,3523.714,3502.84,3516.039,701614,3427998,3455432
2018-04-19 14:00:00.000000000,3516.039,3547.281,3514.216,3535.485,1598506,3455432,3370932
2018-04-19 20:00:00.000000000,3518.506,3527.294,3506.681,3514.282,890826,3370932,3366942
2018-04-19 22:00:00.000000000,3514.282,3515.327,3494.8,3505.506,741036,3366942,3334648
2018-04-20 08:00:00.000000000,3506.349,3510.561,3490.193,3503.181,692974,3334648,3354416
2018-04-20 10:00:00.000000000,3503.181,3512.666,3490.239,3491.98,746844,3354416,3356158
2018-04-20 12:00:00.000000000,3490.478,3490.478,3465.119,3469.891,958998,3356158,3425346
2018-04-20 14:00:00.000000000,3469.891,3475.541,3461.319,3472.616,874804,3425346,3363324
2018-04-20 20:00:00.000000000,3479.144,3489.785,3470.973,3483.523,722496,3363324,3327698
2018-04-20 22:00:00.000000000,3483.523,3483.672,3467.97,3477.054,433122,3327698,3284106
2018-04-23 08:00:00.000000000,3480.693,3547.358,3480.693,3544.601,1945904,3284106,3303028
2018-04-23 10:00:00.000000000,3544.601,3567.628,3536.907,3563.073,1181544,3303028,3339068
2018-04-23 12:00:00.000000000,3562.848,3563.819,3547.147,3550.158,330588,3339068,3329464
2018-04-23 14:00:00.000000000,3550.158,3559.173,3545.217,3558.439,561008,3329464,3278976
2018-04-23 20:00:00.000000000,3535.479,3573.995,3534.29,3567.334,959818,3278976,3327778
2018-04-23 22:00:00.000000000,3567.334,3569.134,3554.631,3562.847,426854,3327778,3284018
2018-04-24 08:00:00.000000000,3561.728,3587.78,3560.149,3585.404,780156,3284018,3339898
2018-04-24 10:00:00.000000000,3585.404,3601.705,3577.812,3596.87,1007140,3339898,3341452
2018-04-24 12:00:00.000000000,3598.128,3600.062,3585.076,3585.996,317766,3341452,3361988
2018-04-24 14:00:00.000000000,3585.996,3591.21,3572.747,3576.774,763510,3361988,3281116
2018-04-24 20:00:00.000000000,3576.262,3598.591,3574.107,3590.402,896524,3281116,3364168
2018-04-24 22:00:00.000000000,3590.402,3592.148,3575.222,3585.895,475638,3364168,3330606
2018-04-25 08:00:00.000000000,3583.102,3583.102,3549.504,3561.831,1054586,3330606,3300642
2018-04-25 10:00:00.000000000,3561.831,3592.563,3558.926,3589.906,800610,3300642,3306630
2018-04-25 12:00:00.000000000,3590.827,3592.65,3572.335,3580.92,402740,3306630,3329282
2018-04-25 14:00:00.000000000,3580.92,3595.294,3577.181,3581.96,788480,3329282,3339014
2018-04-25 20:00:00.000000000,3585.637,3590.092,3577.312,3579.267,634648,3339014,3405984
2018-04-25 22:00:00.000000000,3579.267,3617.33,3554.713,3558.68,1618080,3405984,3340110
2018-04-26 08:00:00.000000000,3560.723,3573.146,3552.628,3560.18,709202,3340110,3370560
2018-04-26 10:00:00.000000000,3560.18,3577.146,3558.412,3574.916,658434,3370560,3370000
2018-04-26 12:00:00.000000000,3574.795,3576.011,3545.062,3558.799,667954,3370000,3421686
2018-04-26 14:00:00.000000000,3558.799,3569.41,3549.054,3565.644,718268,3421686,3323360
2018-04-26 20:00:00.000000000,3557.338,3578.989,3556.449,3577.1,759978,3323360,3370946
2018-04-26 22:00:00.000000000,3577.1,3582.862,3567.277,3578.274,528262,3370946,3318314
2018-04-27 08:00:00.000000000,3580.018,3602.765,3574.365,3588.26,905772,3318314,3345674
2018-04-27 10:00:00.000000000,3588.26,3597.66,3560.537,3560.537,1019910,3345674,3292614
2018-04-27 12:00:00.000000000,3560.464,3568.127,3554.513,3567.056,420786,3292614,3303972
2018-04-27 14:00:00.000000000,3567.056,3597.151,3564.403,3595.835,1086560,3303972,3196320
2018-05-02 08:00:00.000000000,3637.387,3669.081,3628.125,3669.081,1532752,3196320,3427634
2018-05-02 10:00:00.000000000,3669.081,3680.845,3660.868,3668.676,1028424,3427634,3478628
2018-05-02 12:00:00.000000000,3668.817,3690.803,3667.839,3689.733,504228,3478628,3513022
2018-05-02 14:00:00.000000000,3689.733,3723.4,3682.036,3721.516,1221696,3513022,3533034
2018-05-02 20:00:00.000000000,3715.957,3726.248,3711.397,3721.267,651680,3533034,3606088
2018-05-02 22:00:00.000000000,3721.267,3722.251,3709.442,3717.188,397078,3606088,3588220
2018-05-03 08:00:00.000000000,3717.188,3722.159,3696.518,3701.315,668852,3588220,3579542
2018-05-03 10:00:00.000000000,3701.315,3705.775,3671.386,3681.629,1053388,3579542,3461092
2018-05-03 12:00:00.000000000,3683.39,3690.362,3663.812,3664.79,564162,3461092,3496286
2018-05-03 14:00:00.000000000,3664.79,3668.727,3649.028,3666.745,1027876,3496286,3367004
2018-05-03 20:00:00.000000000,3661.456,3663.406,3640.765,3646.775,835748,3367004,3381194
2018-05-03 22:00:00.000000000,3646.775,3653.382,3634.746,3651.593,572456,3381194,3360422
2018-05-04 08:00:00.000000000,3652.5,3679.968,3652.5,3665.667,811142,3360422,3354974
2018-05-04 10:00:00.000000000,3665.667,3670.458,3638.703,3660.777,828234,3354974,3345166
2018-05-04 12:00:00.000000000,3660.777,3663.742,3650.956,3655.794,222652,3345166,3354714
2018-05-04 14:00:00.000000000,3655.794,3665.454,3643.927,3656.797,564382,3354714,3311356
2018-05-04 20:00:00.000000000,3647.552,3653.217,3627.902,3636.125,788910,3311356,3364782
2018-05-04 22:00:00.000000000,3636.125,3661.713,3634.311,3651.136,602420,3364782,3312364
2018-05-07 08:00:00.000000000,3642.752,3642.752,3609.284,3621.853,1167588,3312364,3330582
2018-05-07 10:00:00.000000000,3621.853,3682.501,3621.853,3671.56,1508598,3330582,3325566
2018-05-07 12:00:00.000000000,3667.937,3674.722,3660.083,3666.098,259846,3325566,3336706
2018-05-07 14:00:00.000000000,3666.098,3673.947,3649.54,3650.603,622380,3336706,3256072
2018-05-07 20:00:00.000000000,3652.334,3655.51,3638.844,3646.561,532118,3256072,3298748
2018-05-07 22:00:00.000000000,3646.561,3657.157,3635.768,3643.771,502922,3298748,3261608
2018-05-08 08:00:00.000000000,3642.785,3654.969,3630.545,3643.378,656828,3261608,3306204
2018-05-08 10:00:00.000000000,3643.378,3662.7,3638.245,3649.95,791194,3306204,3274296
2018-05-08 12:00:00.000000000,3649.869,3649.869,3635.513,3641.183,275326,3274296,3287502
2018-05-08 14:00:00.000000000,3641.183,3643.215,3626.489,3629.12,504426,3287502,3277918
2018-05-08 20:00:00.000000000,3616.349,3617.256,3591.446,3603.164,1255326,3277918,3384722
2018-05-08 22:00:00.000000000,3603.164,3608.928,3586.568,3592.012,611066,3384722,3365038
2018-05-09 08:00:00.000000000,3592.367,3611.121,3590.192,3596.414,746272,3365038,3410596
2018-05-09 10:00:00.000000000,3596.414,3598.24,3578.578,3588.25,895092,3410596,3449920
2018-05-09 12:00:00.000000000,3587.343,3589.308,3572.563,3579.503,419704,3449920,3495572
2018-05-09 14:00:00.000000000,3579.503,3580.41,3555.763,3563.441,1015636,3495572,3469956
2018-05-09 20:00:00.000000000,3571.622,3589.008,3567.692,3582.585,814596,3469956,3456876
2018-05-09 22:00:00.000000000,3582.585,3584.616,3575.863,3583.705,346920,3456876,3406256
2018-05-10 08:00:00.000000000,3583.705,3597.492,3570.934,3572.916,862588,3406256,3433294
2018-05-10 10:00:00.000000000,3572.916,3591.519,3568.944,3578.855,736826,3433294,3429884
2018-05-10 12:00:00.000000000,3578.764,3595.5,3578.764,3595.5,383368,3429884,3418334
2018-05-10 14:00:00.000000000,3595.5,3609.007,3585.669,3606.178,789078,3418334,3396188
2018-05-10 20:00:00.000000000,3622.934,3628.604,3609.903,3617.695,980994,3396188,3443436
2018-05-10 22:00:00.000000000,3617.695,3636.284,3612.714,3636.205,502990,3443436,3380158
2018-05-11 08:00:00.000000000,3634.324,3646.869,3627.332,3633.276,767968,3380158,3407872
2018-05-11 10:00:00.000000000,3633.276,3657.148,3632.131,3655.081,707214,3407872,3397130
2018-05-11 12:00:00.000000000,3655.922,3666.812,3655.922,3660.844,491698,3397130,3388092
2018-05-11 14:00:00.000000000,3660.844,3673.55,3658.029,3663.303,670714,3388092,3333514
2018-05-11 20:00:00.000000000,3671.303,3677.258,3664.452,3674.34,520662,3333514,3380764
2018-05-11 22:00:00.000000000,3674.34,3676.184,3656.421,3671.268,476202,3380764,3349310
2018-05-14 08:00:00.000000000,3666.779,3670.605,3645.288,3656.833,885054,3349310,3365198
2018-05-14 10:00:00.000000000,3656.833,3668.306,3650.1,3662.637,572816,3365198,3363900
2018-05-14 12:00:00.000000000,3662.559,3667.478,3653.65,3661.52,280946,3363900,3353086
2018-05-14 14:00:00.000000000,3661.52,3664.252,3649.893,3655.527,527128,3353086,3264804
2018-05-14 20:00:00.000000000,3657.454,3690.702,3656.233,3683.205,994598,3264804,3220618
2018-05-14 22:00:00.000000000,3683.205,3703.21,3678.489,3689.311,781648,3220618,3161328
2018-05-15 08:00:00.000000000,3689.313,3693.346,3651.08,3651.989,984562,3161328,3228418
2018-05-15 10:00:00.000000000,3651.989,3653.953,3625.233,3644.986,1269758,3228418,3279498
2018-05-15 12:00:00.000000000,3644.154,3660.508,3643.083,3655.531,274830,3279498,3281722
2018-05-15 14:00:00.000000000,3655.531,3687.228,3647.818,3669.932,868384,3281722,3218624
2018-05-15 20:00:00.000000000,3668.409,3671.21,3652.774,3662.747,679726,3218624,3246014
2018-05-15 22:00:00.000000000,3662.747,3675.779,3659.756,3664.1,461980,3246014,3221220
2018-05-16 08:00:00.000000000,3666.002,3677.516,3642.323,3654.847,806434,3221220,3227198
2018-05-16 10:00:00.000000000,3654.847,3680.915,3649.968,3677.781,590184,3227198,3189784
2018-05-16 12:00:00.000000000,3677.785,3692.551,3672.075,3685.819,666648,3189784,3196466
2018-05-16 14:00:00.000000000,3685.819,3686.665,3630.581,3666.179,1209156,3196466,3142344
2018-05-16 20:00:00.000000000,3662.949,3664.76,3646.157,3663.518,605868,3142344,3191828
2018-05-16 22:00:00.000000000,3663.518,3669.51,3659.648,3663.638,374628,3191828,3194988
2018-05-17 08:00:00.000000000,3665.185,3675.224,3653.781,3654.685,587448,3194988,3209700
2018-05-17 10:00:00.000000000,3654.685,3670.427,3646.739,3667.526,676670,3209700,3215596
2018-05-17 12:00:00.000000000,3667.439,3672.241,3659.599,3663.213,276990,3215596,3258728
2018-05-17 14:00:00.000000000,3663.213,3669.976,3656.588,3665.922,463080,3258728,3230200
2018-05-17 20:00:00.000000000,3683.355,3691.497,3668.066,3669.228,850258,3230200,3241670
2018-05-17 22:00:00.000000000,3669.228,3671.209,3639.284,3641.094,788424,3241670,3182766
2018-05-18 08:00:00.000000000,3647.707,3660.044,3614.54,3616.262,1050592,3182766,3304392
2018-05-18 10:00:00.000000000,3616.262,3632.649,3606.952,3615.981,957806,3304392,3346508
2018-05-18 12:00:00.000000000,3615.981,3630.656,3615.896,3623.866,240742,3346508,3350708
2018-05-18 14:00:00.000000000,3623.866,3629.497,3612.043,3618.658,447072,3350708,3361768
2018-05-18 20:00:00.000000000,3609.715,3613.488,3595.159,3602.845,742052,3361768,3411236
2018-05-18 22:00:00.000000000,3602.845,3608.65,3591.253,3599.999,419238,3411236,3404018
2018-05-21 08:00:00.000000000,3612.282,3637.243,3605.806,3606.871,978122,3404018,3404086
2018-05-21 10:00:00.000000000,3606.871,3613.99,3594.303,3601.098,659266,3404086,3422128
2018-05-21 12:00:00.000000000,3601.919,3606.061,3574.536,3576.336,569384,3422128,3491960
2018-05-21 14:00:00.000000000,3576.336,3586.983,3570.36,3577.031,615298,3491960,3455634
2018-05-21 20:00:00.000000000,3578.301,3589.372,3574.537,3579.714,510838,3455634,3501164
2018-05-21 22:00:00.000000000,3579.714,3596.133,3578.727,3593.25,329394,3501164,3467596
2018-05-22 08:00:00.000000000,3594.163,3601.043,3546.763,3559.34,1131920,3467596,3493176
2018-05-22 10:00:00.000000000,3559.34,3583.538,3546.754,3573.619,848222,3493176,3494068
2018-05-22 12:00:00.000000000,3573.619,3574.52,3556.256,3559.416,295678,3494068,3506780
2018-05-22 14:00:00.000000000,3559.416,3568.983,3553.542,3561.008,557416,3506780,3486090
2018-05-22 20:00:00.000000000,3562.624,3566.481,3540.928,3559.785,734896,3486090,3526824
2018-05-22 22:00:00.000000000,3559.785,3560.682,3549.292,3554.044,270378,3526824,3506808
2018-05-23 08:00:00.000000000,3553.147,3556.24,3507.13,3510.031,1150350,3506808,3559806
2018-05-23 10:00:00.000000000,3510.031,3517.657,3501.599,3502.503,585368,3559806,3597634
2018-05-23 12:00:00.000000000,3501.606,3523.18,3499.722,3515.162,404018,3597634,3559184
2018-05-23 14:00:00.000000000,3515.162,3524.245,3508.66,3519.257,423906,3559184,3522018
2018-05-23 20:00:00.000000000,3517.044,3530.856,3517.044,3521.0,441586,3522018,3532438
2018-05-23 22:00:00.000000000,3521.0,3521.985,3508.193,3512.975,343354,3532438,3527456
2018-05-24 08:00:00.000000000,3514.85,3526.927,3509.297,3514.195,462860,3527456,3556240
2018-05-24 10:00:00.000000000,3514.195,3523.928,3511.036,3516.187,303514,3556240,3563630
2018-05-24 12:00:00.000000000,3516.187,3546.772,3516.187,3545.581,715828,3563630,3561010
2018-05-24 14:00:00.000000000,3545.581,3575.392,3539.732,3570.063,1127172,3561010,3504278
2018-05-24 20:00:00.000000000,3572.402,3597.542,3567.511,3590.53,968868,3504278,3505828
2018-05-24 22:00:00.000000000,3590.53,3600.992,3590.205,3592.467,508866,3505828,3486052
2018-05-25 08:00:00.000000000,3591.632,3591.827,3561.916,3570.362,626868,3486052,3471610
2018-05-25 10:00:00.000000000,3570.362,3581.876,3552.151,3554.326,646286,3471610,3460398
2018-05-25 12:00:00.000000000,3554.228,3568.495,3554.13,3561.849,203672,3460398,3459778
2018-05-25 14:00:00.000000000,3561.849,3564.719,3529.619,3550.976,886978,3459778,3454958
2018-05-25 20:00:00.000000000,3540.265,3548.592,3526.82,3531.7,591500,3454958,3517976
2018-05-25 22:00:00.000000000,3531.7,3567.627,3530.582,3562.906,763380,3517976,3468458
2018-05-28 08:00:00.000000000,3563.881,3610.615,3563.881,3591.055,1224844,3468458,3456962
2018-05-28 10:00:00.000000000,3591.055,3597.011,3571.464,3576.094,511056,3456962,3466460
2018-05-28 12:00:00.000000000,3577.079,3588.256,3573.893,3577.529,208456,3466460,3492156
